OCC_YEAR,OCC_MONTH,DIVISION,PREMISES_TYPE,NEIGHBOURHOOD_158,Count
2014.0,February,D11,Outside,Runnymede-Bloor West Village (89),1
2014.0,February,D11,Outside,Weston-Pelham Park (91),2
2014.0,February,D12,Commercial,Brookhaven-Amesbury (30),1
2014.0,February,D12,Commercial,Rockcliffe-Smythe (111),1
2014.0,February,D12,Commercial,Weston-Pelham Park (91),1
2014.0,February,D12,House,Brookhaven-Amesbury (30),1
2014.0,February,D12,House,Maple Leaf (29),1
2014.0,February,D12,House,Pelmo Park-Humberlea (23),2
2014.0,February,D12,House,Rustic (28),1
2014.0,February,D12,Outside,Brookhaven-Amesbury (30),2
2014.0,February,D12,Outside,Keelesdale-Eglinton West (110),1
2014.0,February,D12,Outside,Mount Dennis (115),2
2014.0,February,D12,Outside,Weston (113),1
2014.0,February,D13,House,Yorkdale-Glen Park (31),1
2014.0,February,D13,Outside,Briar Hill-Belgravia (108),1
2014.0,February,D13,Outside,Corso Italia-Davenport (92),2
2014.0,February,D13,Outside,Humewood-Cedarvale (106),1
2014.0,February,D13,Outside,Junction-Wallace Emerson (171),1
2014.0,February,D13,Outside,Yorkdale-Glen Park (31),4
2014.0,February,D14,Apartment,Fort York-Liberty Village (163),1
2014.0,February,D14,Commercial,Dovercourt Village (172),1
2014.0,February,D14,Commercial,West Queen West (162),1
2014.0,February,D14,House,Dovercourt Village (172),1
2014.0,February,D14,House,Dufferin Grove (83),1
2014.0,February,D14,House,Palmerston-Little Italy (80),1
2014.0,February,D14,Outside,Annex (95),1
2014.0,February,D14,Outside,Dovercourt Village (172),1
2014.0,February,D14,Outside,Little Portugal (84),1
2014.0,February,D14,Outside,Palmerston-Little Italy (80),1
2014.0,February,D14,Outside,Trinity-Bellwoods (81),3
2014.0,February,D14,Outside,Wellington Place (164),1
2014.0,February,D22,Apartment,Etobicoke West Mall (13),1
2014.0,February,D22,Commercial,Mimico-Queensway (160),1
2014.0,February,D22,House,Edenbridge-Humber Valley (9),1
2014.0,February,D22,House,Eringate-Centennial-West Deane (11),4
2014.0,February,D22,House,Kingsway South (15),1
2014.0,February,D22,House,Princess-Rosethorn (10),1
2014.0,February,D22,House,Stonegate-Queensway (16),1
2014.0,February,D22,Outside,Alderwood (20),1
2014.0,February,D22,Outside,Edenbridge-Humber Valley (9),1
2014.0,February,D22,Outside,Etobicoke City Centre (159),4
2014.0,February,D22,Outside,Markland Wood (12),2
2014.0,February,D22,Outside,Mimico-Queensway (160),1
2014.0,February,D22,Outside,New Toronto (18),1
2014.0,February,D22,Outside,Stonegate-Queensway (16),2
2014.0,February,D23,Apartment,Elms-Old Rexdale (5),1
2014.0,February,D23,Apartment,Humber Heights-Westmount (8),1
2014.0,February,D23,Commercial,Humber Heights-Westmount (8),1
2014.0,February,D23,Commercial,West Humber-Clairville (1),5
2014.0,February,D23,House,Kingsview Village-The Westway (6),1
2014.0,February,D23,House,Rexdale-Kipling (4),1
2014.0,February,D23,House,Thistletown-Beaumond Heights (3),1
2014.0,February,D23,House,West Humber-Clairville (1),4
2014.0,February,D23,House,Willowridge-Martingrove-Richview (7),1
2014.0,February,D23,Outside,Kingsview Village-The Westway (6),2
2014.0,February,D23,Outside,Mount Olive-Silverstone-Jamestown (2),4
2014.0,February,D23,Outside,West Humber-Clairville (1),9
2014.0,February,D23,Outside,Willowridge-Martingrove-Richview (7),2
2014.0,February,D31,Apartment,Black Creek (24),1
2014.0,February,D31,Apartment,Glenfield-Jane Heights (25),1
2014.0,February,D31,Commercial,Oakdale-Beverley Heights (154),1
2014.0,February,D31,House,York University Heights (27),1
2014.0,February,D31,Outside,Downsview (155),2
2014.0,February,D31,Outside,Glenfield-Jane Heights (25),2
2014.0,February,D31,Outside,Humber Summit (21),2
2014.0,February,D31,Outside,Humbermede (22),2
2014.0,February,D31,Outside,Oakdale-Beverley Heights (154),5
2014.0,February,D31,Outside,York University Heights (27),3
2014.0,February,D32,House,Bathurst Manor (34),1
2014.0,February,D32,House,Bedford Park-Nortown (39),2
2014.0,February,D32,House,Lawrence Park North (105),3
2014.0,February,D32,House,Newtonbrook West (36),1
2014.0,February,D32,Other,Westminster-Branson (35),1
2014.0,February,D32,Outside,Bathurst Manor (34),1
2014.0,February,D32,Outside,Clanton Park (33),1
2014.0,February,D32,Outside,Downsview (155),1
2014.0,February,D32,Outside,Englemount-Lawrence (32),2
2014.0,February,D32,Outside,Newtonbrook West (36),2
2014.0,February,D32,Outside,Westminster-Branson (35),4
2014.0,February,D32,Outside,Yonge-Doris (151),1
2014.0,February,D32,Outside,Yorkdale-Glen Park (31),1
2014.0,February,D33,House,Bayview Woods-Steeles (49),1
2014.0,February,D33,House,Pleasant View (46),1
2014.0,February,D33,House,St.Andrew-Windfields (40),1
2014.0,February,D33,Outside,Bayview Village (52),1
2014.0,February,D33,Outside,Bayview Woods-Steeles (49),1
2014.0,February,D33,Outside,Don Valley Village (47),6
2014.0,February,D33,Outside,Hillcrest Village (48),1
2014.0,February,D33,Outside,Victoria Village (43),3
2014.0,February,D41,Commercial,Clairlea-Birchmount (120),1
2014.0,February,D41,House,Clairlea-Birchmount (120),1
2014.0,February,D41,House,Wexford/Maryvale (119),1
2014.0,February,D41,Outside,Clairlea-Birchmount (120),2
2014.0,February,D41,Outside,Dorset Park (126),2
2014.0,February,D41,Outside,Ionview (125),1
2014.0,February,D41,Outside,Oakridge (121),3
2014.0,February,D41,Outside,Wexford/Maryvale (119),3
2014.0,February,D42,Commercial,Milliken (130),1
2014.0,February,D42,House,East L'Amoreaux (148),1
2014.0,February,D42,House,Milliken (130),2
2014.0,February,D42,Outside,Agincourt North (129),1
2014.0,February,D42,Outside,Malvern East (146),2
2014.0,February,D42,Outside,Morningside Heights (144),4
2014.0,February,D42,Outside,Tam O'Shanter-Sullivan (118),1
2014.0,February,D43,Apartment,Scarborough Village (139),1
2014.0,February,D43,House,Morningside (135),1
2014.0,February,D43,House,West Rouge (143),1
2014.0,February,D43,Outside,Centennial Scarborough (133),1
2014.0,February,D43,Outside,Cliffcrest (123),1
2014.0,February,D43,Outside,Golfdale-Cedarbrae-Woburn (141),1
2014.0,February,D43,Outside,Highland Creek (134),1
2014.0,February,D43,Outside,Morningside (135),2
2014.0,February,D43,Outside,Scarborough Village (139),1
2014.0,February,D43,Outside,West Hill (136),3
2014.0,February,D43,Outside,West Rouge (143),1
2014.0,February,D51,Outside,Church-Wellesley (167),2
2014.0,February,D51,Outside,Moss Park (73),2
2014.0,February,D51,Outside,North St.James Town (74),2
2014.0,February,D52,Commercial,Wellington Place (164),1
2014.0,February,D52,Outside,Harbourfront-CityPlace (165),1
2014.0,February,D52,Outside,Kensington-Chinatown (78),2
2014.0,February,D52,Outside,Wellington Place (164),1
2014.0,February,D53,House,Lawrence Park South (103),2
2014.0,February,D53,Other,Lawrence Park South (103),1
2014.0,February,D53,Outside,Annex (95),1
2014.0,February,D53,Outside,Thorncliffe Park (55),1
2014.0,February,D54,Commercial,Victoria Village (43),1
2014.0,February,D54,House,O'Connor-Parkview (54),1
2014.0,February,D54,Outside,Flemingdon Park (44),3
2014.0,February,D54,Outside,North Riverdale (68),1
2014.0,February,D54,Outside,Playter Estates-Danforth (67),1
2014.0,February,D55,Outside,East End-Danforth (62),2
2014.0,February,D55,Outside,Greenwood-Coxwell (65),1
2014.0,February,D55,Outside,South Riverdale (70),2
2014.0,January,D11,Apartment,Weston-Pelham Park (91),1
2014.0,January,D11,House,High Park-Swansea (87),1
2014.0,January,D11,House,Lambton Baby Point (114),1
2014.0,January,D11,Outside,Junction Area (90),1
2014.0,January,D11,Outside,Roncesvalles (86),2
2014.0,January,D11,Outside,Weston-Pelham Park (91),1
2014.0,January,D12,Apartment,Weston (113),2
2014.0,January,D12,House,Keelesdale-Eglinton West (110),1
2014.0,January,D12,House,Rockcliffe-Smythe (111),1
2014.0,January,D12,Other,Weston (113),1
2014.0,January,D12,Outside,Brookhaven-Amesbury (30),3
2014.0,January,D12,Outside,Mount Dennis (115),1
2014.0,January,D12,Outside,Rockcliffe-Smythe (111),4
2014.0,January,D12,Outside,Rustic (28),1
2014.0,January,D12,Outside,Weston (113),1
2014.0,January,D12,Outside,Weston-Pelham Park (91),1
2014.0,January,D13,Commercial,Briar Hill-Belgravia (108),1
2014.0,January,D13,House,Corso Italia-Davenport (92),2
2014.0,January,D13,House,Forest Hill North (102),1
2014.0,January,D13,Other,Briar Hill-Belgravia (108),1
2014.0,January,D13,Outside,Casa Loma (96),1
2014.0,January,D13,Outside,Humewood-Cedarvale (106),1
2014.0,January,D13,Outside,Junction-Wallace Emerson (171),1
2014.0,January,D14,Outside,Dovercourt Village (172),1
2014.0,January,D14,Outside,Fort York-Liberty Village (163),2
2014.0,January,D14,Outside,Kensington-Chinatown (78),1
2014.0,January,D14,Outside,Palmerston-Little Italy (80),2
2014.0,January,D14,Outside,South Parkdale (85),1
2014.0,January,D14,Outside,Trinity-Bellwoods (81),2
2014.0,January,D14,Outside,Wellington Place (164),1
2014.0,January,D22,Commercial,Etobicoke City Centre (159),2
2014.0,January,D22,Commercial,New Toronto (18),1
2014.0,January,D22,Commercial,Stonegate-Queensway (16),3
2014.0,January,D22,House,Edenbridge-Humber Valley (9),1
2014.0,January,D22,House,Eringate-Centennial-West Deane (11),1
2014.0,January,D22,House,Long Branch (19),1
2014.0,January,D22,House,Stonegate-Queensway (16),1
2014.0,January,D22,Outside,Edenbridge-Humber Valley (9),1
2014.0,January,D22,Outside,Etobicoke City Centre (159),2
2014.0,January,D22,Outside,Stonegate-Queensway (16),4
2014.0,January,D22,Transit,Islington (158),1
2014.0,January,D23,Apartment,Kingsview Village-The Westway (6),2
2014.0,January,D23,Apartment,Willowridge-Martingrove-Richview (7),1
2014.0,January,D23,Commercial,West Humber-Clairville (1),4
2014.0,January,D23,House,Kingsview Village-The Westway (6),1
2014.0,January,D23,House,Mount Olive-Silverstone-Jamestown (2),1
2014.0,January,D23,House,West Humber-Clairville (1),6
2014.0,January,D23,Other,West Humber-Clairville (1),1
2014.0,January,D23,Outside,Edenbridge-Humber Valley (9),1
2014.0,January,D23,Outside,Humber Heights-Westmount (8),1
2014.0,January,D23,Outside,Kingsview Village-The Westway (6),1
2014.0,January,D23,Outside,Mount Olive-Silverstone-Jamestown (2),3
2014.0,January,D23,Outside,Thistletown-Beaumond Heights (3),1
2014.0,January,D23,Outside,West Humber-Clairville (1),9
2014.0,January,D23,Outside,Willowridge-Martingrove-Richview (7),2
2014.0,January,D31,Apartment,Oakdale-Beverley Heights (154),1
2014.0,January,D31,Apartment,York University Heights (27),1
2014.0,January,D31,Commercial,Humber Summit (21),3
2014.0,January,D31,Commercial,Humbermede (22),1
2014.0,January,D31,House,Downsview (155),1
2014.0,January,D31,House,Glenfield-Jane Heights (25),1
2014.0,January,D31,House,Oakdale-Beverley Heights (154),1
2014.0,January,D31,House,York University Heights (27),1
2014.0,January,D31,Other,Glenfield-Jane Heights (25),1
2014.0,January,D31,Other,York University Heights (27),1
2014.0,January,D31,Outside,Downsview (155),1
2014.0,January,D31,Outside,Glenfield-Jane Heights (25),4
2014.0,January,D31,Outside,Humber Summit (21),2
2014.0,January,D31,Outside,Oakdale-Beverley Heights (154),1
2014.0,January,D31,Outside,Pelmo Park-Humberlea (23),1
2014.0,January,D31,Outside,York University Heights (27),6
2014.0,January,D32,Commercial,Yorkdale-Glen Park (31),4
2014.0,January,D32,House,Avondale (153),1
2014.0,January,D32,House,Bathurst Manor (34),2
2014.0,January,D32,House,Bedford Park-Nortown (39),1
2014.0,January,D32,House,East Willowdale (152),2
2014.0,January,D32,House,Lansing-Westgate (38),1
2014.0,January,D32,House,Lawrence Park North (105),1
2014.0,January,D32,House,Newtonbrook East (50),1
2014.0,January,D32,House,Newtonbrook West (36),1
2014.0,January,D32,House,Westminster-Branson (35),1
2014.0,January,D32,Outside,Bedford Park-Nortown (39),1
2014.0,January,D32,Outside,Newtonbrook East (50),1
2014.0,January,D32,Outside,St.Andrew-Windfields (40),1
2014.0,January,D32,Outside,York University Heights (27),3
2014.0,January,D32,Outside,Yorkdale-Glen Park (31),1
2014.0,January,D32,Transit,Downsview (155),1
2014.0,January,D33,Commercial,Victoria Village (43),1
2014.0,January,D33,Outside,Banbury-Don Mills (42),3
2014.0,January,D33,Outside,Bayview Village (52),1
2014.0,January,D33,Outside,Bayview Woods-Steeles (49),1
2014.0,January,D33,Outside,Don Valley Village (47),4
2014.0,January,D33,Outside,Fenside-Parkwoods (150),1
2014.0,January,D33,Outside,Hillcrest Village (48),1
2014.0,January,D33,Outside,St.Andrew-Windfields (40),1
2014.0,January,D33,Transit,Bayview Village (52),1
2014.0,January,D41,Apartment,Oakridge (121),1
2014.0,January,D41,Commercial,Dorset Park (126),2
2014.0,January,D41,Commercial,Kennedy Park (124),1
2014.0,January,D41,Outside,Bendale-Glen Andrew (156),1
2014.0,January,D41,Outside,Clairlea-Birchmount (120),1
2014.0,January,D41,Outside,Cliffcrest (123),1
2014.0,January,D41,Outside,Dorset Park (126),3
2014.0,January,D41,Outside,Eglinton East (138),1
2014.0,January,D41,Outside,Kennedy Park (124),2
2014.0,January,D41,Outside,Oakridge (121),1
2014.0,January,D41,Outside,Wexford/Maryvale (119),2
2014.0,January,D42,Apartment,Agincourt South-Malvern West (128),1
2014.0,January,D42,Commercial,Steeles (116),1
2014.0,January,D42,House,Agincourt North (129),2
2014.0,January,D42,House,L'Amoreaux West (147),1
2014.0,January,D42,House,Malvern West (145),1
2014.0,January,D42,House,Milliken (130),1
2014.0,January,D42,House,Morningside Heights (144),1
2014.0,January,D42,House,Steeles (116),5
2014.0,January,D42,Outside,Agincourt South-Malvern West (128),3
2014.0,January,D42,Outside,East L'Amoreaux (148),1
2014.0,January,D42,Outside,Tam O'Shanter-Sullivan (118),1
2014.0,January,D42,Outside,West Rouge (143),2
2014.0,January,D42,Transit,Agincourt South-Malvern West (128),1
2014.0,January,D43,Commercial,West Hill (136),1
2014.0,January,D43,House,Centennial Scarborough (133),1
2014.0,January,D43,House,Highland Creek (134),1
2014.0,January,D43,Outside,Bendale-Glen Andrew (156),3
2014.0,January,D43,Outside,Cliffcrest (123),3
2014.0,January,D43,Outside,Eglinton East (138),2
2014.0,January,D43,Outside,Woburn North (142),2
2014.0,January,D51,Outside,Cabbagetown-South St.James Town (71),3
2014.0,January,D51,Outside,Church-Wellesley (167),1
2014.0,January,D51,Outside,North St.James Town (74),3
2014.0,January,D51,Outside,Regent Park (72),1
2014.0,January,D52,Commercial,Kensington-Chinatown (78),1
2014.0,January,D52,Outside,Downtown Yonge East (168),1
2014.0,January,D52,Outside,Harbourfront-CityPlace (165),1
2014.0,January,D52,Outside,Kensington-Chinatown (78),1
2014.0,January,D52,Outside,Wellington Place (164),1
2014.0,January,D53,Apartment,Forest Hill North (102),1
2014.0,January,D53,House,Bridle Path-Sunnybrook-York Mills (41),2
2014.0,January,D53,House,Forest Hill North (102),2
2014.0,January,D53,Outside,Bedford Park-Nortown (39),1
2014.0,January,D53,Outside,Leaside-Bennington (56),1
2014.0,January,D53,Outside,Thorncliffe Park (55),3
2014.0,January,D54,Apartment,O'Connor-Parkview (54),1
2014.0,January,D54,House,O'Connor-Parkview (54),1
2014.0,January,D54,House,Taylor-Massey (61),1
2014.0,January,D54,Outside,East End-Danforth (62),1
2014.0,January,D54,Outside,O'Connor-Parkview (54),1
2014.0,January,D54,Outside,Taylor-Massey (61),2
2014.0,January,D54,Outside,Woodbine-Lumsden (60),1
2014.0,January,D55,Outside,South Riverdale (70),1
2014.0,July,D11,Commercial,Little Portugal (84),1
2014.0,July,D11,House,High Park North (88),1
2014.0,July,D11,House,Junction Area (90),1
2014.0,July,D11,House,Junction-Wallace Emerson (171),1
2014.0,July,D11,Outside,High Park-Swansea (87),1
2014.0,July,D11,Outside,Junction-Wallace Emerson (171),2
2014.0,July,D11,Outside,Weston-Pelham Park (91),2
2014.0,July,D12,Apartment,Brookhaven-Amesbury (30),1
2014.0,July,D12,Commercial,Pelmo Park-Humberlea (23),1
2014.0,July,D12,Commercial,Weston (113),1
2014.0,July,D12,Commercial,Weston-Pelham Park (91),1
2014.0,July,D12,House,Mount Dennis (115),2
2014.0,July,D12,House,Pelmo Park-Humberlea (23),1
2014.0,July,D12,House,Rockcliffe-Smythe (111),1
2014.0,July,D12,Other,Rockcliffe-Smythe (111),1
2014.0,July,D12,Outside,Brookhaven-Amesbury (30),2
2014.0,July,D12,Outside,Junction Area (90),2
2014.0,July,D12,Outside,Keelesdale-Eglinton West (110),1
2014.0,July,D12,Outside,Mount Dennis (115),2
2014.0,July,D12,Outside,Pelmo Park-Humberlea (23),1
2014.0,July,D12,Outside,Rockcliffe-Smythe (111),4
2014.0,July,D12,Outside,Weston (113),4
2014.0,July,D13,Commercial,Caledonia-Fairbank (109),1
2014.0,July,D13,House,Corso Italia-Davenport (92),1
2014.0,July,D13,House,Forest Hill South (101),1
2014.0,July,D13,House,Humewood-Cedarvale (106),2
2014.0,July,D13,House,Yorkdale-Glen Park (31),1
2014.0,July,D13,Outside,Briar Hill-Belgravia (108),2
2014.0,July,D13,Outside,Corso Italia-Davenport (92),1
2014.0,July,D13,Outside,Forest Hill North (102),1
2014.0,July,D13,Outside,Wychwood (94),1
2014.0,July,D13,Outside,Yorkdale-Glen Park (31),1
2014.0,July,D14,Apartment,Fort York-Liberty Village (163),1
2014.0,July,D14,House,Little Portugal (84),1
2014.0,July,D14,Other,Annex (95),1
2014.0,July,D14,Outside,Annex (95),1
2014.0,July,D14,Outside,Fort York-Liberty Village (163),1
2014.0,July,D14,Outside,Kensington-Chinatown (78),3
2014.0,July,D14,Outside,Palmerston-Little Italy (80),1
2014.0,July,D14,Outside,Trinity-Bellwoods (81),1
2014.0,July,D14,Outside,University (79),1
2014.0,July,D14,Outside,Wellington Place (164),1
2014.0,July,D14,Outside,West Queen West (162),1
2014.0,July,D22,Commercial,Mimico-Queensway (160),2
2014.0,July,D22,House,Eringate-Centennial-West Deane (11),1
2014.0,July,D22,House,Etobicoke West Mall (13),1
2014.0,July,D22,House,Princess-Rosethorn (10),1
2014.0,July,D22,House,Stonegate-Queensway (16),3
2014.0,July,D22,Other,Islington (158),1
2014.0,July,D22,Other,Princess-Rosethorn (10),1
2014.0,July,D22,Outside,Etobicoke City Centre (159),3
2014.0,July,D22,Outside,Islington (158),3
2014.0,July,D22,Outside,Markland Wood (12),3
2014.0,July,D22,Outside,Mimico-Queensway (160),1
2014.0,July,D23,Apartment,Willowridge-Martingrove-Richview (7),1
2014.0,July,D23,Commercial,West Humber-Clairville (1),1
2014.0,July,D23,House,Humber Heights-Westmount (8),1
2014.0,July,D23,House,Kingsview Village-The Westway (6),3
2014.0,July,D23,House,Willowridge-Martingrove-Richview (7),4
2014.0,July,D23,Other,West Humber-Clairville (1),1
2014.0,July,D23,Outside,Kingsview Village-The Westway (6),5
2014.0,July,D23,Outside,Mount Olive-Silverstone-Jamestown (2),6
2014.0,July,D23,Outside,Rexdale-Kipling (4),1
2014.0,July,D23,Outside,Thistletown-Beaumond Heights (3),1
2014.0,July,D23,Outside,West Humber-Clairville (1),22
2014.0,July,D23,Transit,West Humber-Clairville (1),1
2014.0,July,D31,Apartment,York University Heights (27),1
